"datestamp","top40_return","fx_vol","us_2y","us_10y","us_20y","comdty_fut"
2008-09-18,-0.9324,19.1775,0.0168719336083382,0.0351099486158055,0.0414369738138626,126.45
2008-09-19,5.9599,18.5825,0.0215518922485217,0.0377286117230355,0.0436866096195294,133.1
2008-09-22,2.0621,18.6,0.0211514004700822,0.0379557842355087,0.0442727310143592,136.6
2008-09-23,-3.9796,18.8925,0.0205756694043375,0.0376112306389472,0.0444566020595132,134.9
2008-09-25,0.1467,19.025,0.0214673673664105,0.0381552876271761,0.0442724490568432,137.6
2008-09-26,-1.9745,19.125,0.0208431683709063,0.0381353533430551,0.0438816370678962,134.15
2008-09-29,-6.0884,19.5625,0.0165031249558343,0.0354284148372013,0.0416308883095528,130.25
2008-09-30,3.519,20.385,0.0195042839473918,0.0378468728829749,0.0437729555105202,130.45
2008-10-01,-2.5255,19.8425,0.0180757223606585,0.0370186806166449,0.0428000160689012,129.1
2008-10-02,-3.7478,20.8975,0.0160936357336181,0.0359333821029513,0.0423151746597081,125.45
2008-10-03,0.5898,20.49,0.015760298682576,0.0356930211329597,0.0421185384926068,122.05
2008-10-06,-7.4249,22.495,0.0142483947827519,0.0341983889516988,0.0407482180812028,114.5
2008-10-07,2.8591,21.685,0.0144788852787784,0.0346902970701047,0.0410276077178764,114.2
2008-10-08,-2.7515,24.645,0.0154248625402539,0.0360481347699805,0.0425939637421086,114.55
2008-10-09,1.4985,24.2725,0.0152675618359662,0.0374764393229852,0.0435768574419371,114.65
2008-10-10,-3.1274,27.005,0.016268162930536,0.0383139835003263,0.043583742187008,115.35
2008-10-13,4.5082,26.675,0.016268162930536,0.0383139835003263,0.043583742187008,117.65
2008-10-14,3.212,25.23,0.0180410654222456,0.0403293477736053,0.0451371655309806,118.95
2008-10-15,-7.5413,30.49,0.0154615474362163,0.0390488652622072,0.0451401549346403,113.25
2008-10-16,-2.1116,38.295,0.0161031765656028,0.0391619409589123,0.0453425002280002,112.95
2008-10-17,0.5942,40.4775,0.0160857945088727,0.0388987801159165,0.0460257256107073,115.6
2008-10-20,3.2751,41.2625,0.0168878485147696,0.0380182558456385,0.0454393467546634,114.5
2008-10-21,2.8688,42.9375,0.0160727258924803,0.0370165477034312,0.0446464939705582,114.25
2008-10-22,-5.0025,51.135,0.0149315292668904,0.0356044632901897,0.0436731137306337,112.6
2008-10-23,-3.4437,47.2025,0.0159843331011862,0.0363922778134819,0.0428992846575551,110.1
2008-10-24,-6.1345,47.7075,0.0150704182433959,0.0365030529142241,0.0438750056534132,108.65
2008-10-27,-0.3213,45.555,0.0153036164630993,0.0365059483717672,0.0437771827705996,107.75
2008-10-28,0.7737,42.5025,0.0156253320249248,0.0379450303014435,0.044549106353117,107.7
2008-10-29,7.1472,38.095,0.0152611472574347,0.0381602774574058,0.045335495543497,112.2
2008-10-30,5.5316,40.655,0.0155855411859129,0.0392369990154367,0.0461235867304554,111
2008-10-31,0.4463,41.6175,0.0154262256006522,0.0391255516337443,0.0468060125307389,113
2008-11-03,0.7177,39.495,0.014308984044769,0.0387274383404784,0.0467075639729147,112.35
2008-11-04,2.5695,37.2825,0.0136725303467166,0.0368794017891049,0.0452301357989278,116.7
2008-11-05,-3.5224,32.6375,0.0133537082316927,0.0366618908860563,0.0443587919357115,116.4
2008-11-06,-4.2726,33.2325,0.0128114013244529,0.0365324258916532,0.0446577824534997,111
2008-11-07,-0.3668,34.96,0.0131933926124146,0.0375552626182925,0.0451469698919471,112.1
2008-11-10,5.684,35.99,0.012379822406805,0.0370412333918122,0.0444432853066633,112.8
2008-11-11,-5.023,38.335,0.012379822406805,0.0370412333918122,0.0444432853066633,112.3
2008-11-12,-2.3981,37.4675,0.01157670799781,0.0361121101476434,0.0438707880582483,111.75
2008-11-13,-3.2351,38.9625,0.012288697444642,0.0381377438265332,0.0451489129240018,110.4
2008-11-14,1.8211,37.8475,0.0120361444117254,0.0369840510733983,0.0437807337265029,110.95
2008-11-17,-3.0409,37.8125,0.0117138139366986,0.0361202795684366,0.043682070531983,110.55
2008-11-18,-0.7537,38.5875,0.0112256880456362,0.0349594618614029,0.0426937385760971,110.6
2008-11-19,0.0185,36.1325,0.0105762244826655,0.0329167865744465,0.0412293869588603,111
2008-11-20,-5.5297,35.53,0.00975096137026652,0.0298932283043738,0.0382935480467005,108.3
2008-11-21,1.6794,35.415,0.0109481675332293,0.0317050468607466,0.0388851057637991,108.95
2008-11-24,5.8553,32.8875,0.0120069844563593,0.032930643660659,0.0396683665858748,112.2
2008-11-25,7.5176,31.8525,0.0117416208626452,0.030816707999625,0.0380895624600555,112.5
2008-11-26,1.1816,30.9625,0.0108845462184846,0.0295507254109411,0.0373093970224804,114.1
2008-11-27,4.5765,29.035,0.0108845462184846,0.0295507254109411,0.0373093970224804,114.1
2008-11-28,-0.5823,28.555,0.00978010086548971,0.0289752870510257,0.0367256292611812,114.1
2008-12-01,-5.1979,28.8125,0.00899384519713291,0.0271001003968205,0.0347626928588701,111.65
2008-12-02,-2.8987,29.6325,0.00883167664777951,0.026529612156876,0.0343592651252533,110.25
2008-12-03,-3.4797,29.5825,0.00882669856433536,0.0263974112241674,0.0341682436558414,109.6
2008-12-04,4.0206,30.1225,0.008101052109907,0.0253398715201446,0.033190463280323,104.5
2008-12-05,-3.0451,31.0525,0.00919536011721388,0.0268425368846584,0.0337810639272963,101.6
2008-12-08,8.0498,29.0675,0.00935721929698065,0.027167393519339,0.0341737414677806,107.75
2008-12-09,1.4166,29.245,0.0084005014702731,0.0262071457775313,0.0331804419835297,108.05
2008-12-10,5.2841,27.86,0.00847421028679561,0.0266320358710832,0.0335788397829569,108.45
2008-12-11,-1.0402,27.315,0.00775219370072262,0.0258386706503159,0.0331910861423827,111.05
2008-12-12,-1.8052,27.37,0.00757121824369405,0.0255296715997751,0.0332885790016503,109.85
2008-12-15,2.3933,27.3775,0.00732765269214538,0.0249484913191012,0.0326002041990837,108.3
2008-12-17,2.961,26.2575,0.00739346595020777,0.0217875143814587,0.029839128142933,110.5
2008-12-18,-2.0414,25.7025,0.00674200545187849,0.0206726040559403,0.0283675310657798,110.7
2008-12-19,-3.8262,26.36,0.00736260422494504,0.0211110170243135,0.028663212233788,110.95
2008-12-22,-1.2077,27.0875,0.00816441880715613,0.0215665528816108,0.0289596502759437,108.35
2008-12-23,0.7908,27.3425,0.00912433461554176,0.0216010491818649,0.0290431046563166,107.45
2008-12-24,-1.3809,26.7675,0.00901478115850757,0.021694130814294,0.0291455879754783,108.05
2008-12-29,1.1752,26.5175,0.00771021340036143,0.0208688122511012,0.0291561913003319,106.65
2008-12-30,0.6039,26.4875,0.00723899549820667,0.0204181135048678,0.0285492249560713,107.55
2008-12-31,0.8825,26.7325,0.00760680627839159,0.0219947791195015,0.0302262457709207,112.05
2009-01-06,3.0789,26.2525,0.00762059569666173,0.0242966918431589,0.033765651729687,116.1
2009-01-07,-0.9598,26.745,0.00809474641582173,0.0247793535307631,0.0337725504559814,114.2
2009-01-08,-2.2755,28.24,0.00824870368467745,0.0242425559265424,0.0336801482224892,113.45
2009-01-09,-0.2246,28.97,0.00745337702069189,0.0237511611827169,0.0335821035942496,116.9
2009-01-12,-0.127,30.7025,0.00737147874779718,0.022899748872626,0.0326979531054218,114.5
2009-01-13,-3.053,30.4825,0.0073695288087242,0.0227841300449314,0.0326812731279614,114.75
2009-01-14,-3.7357,31.6975,0.00704768038050861,0.0218662555801999,0.0314086643163393,114.65
2009-01-15,-2.0767,31.1175,0.00712151392741089,0.0219273105963719,0.0313155553694125,113.9
2009-01-16,3.4111,29.7975,0.00719713187093171,0.0230466679712224,0.0319104371547687,115.8
2009-01-19,-2.1536,30.1275,0.00719713187093171,0.0230466679712224,0.0319104371547687,115.8
2009-01-20,-1.9217,31.7575,0.00703272407053612,0.0236148766555164,0.0326869267556402,114.9
2009-01-21,-1.3157,31.14,0.00767737631830126,0.0251877667715023,0.0347548991256032,117.55
2009-01-22,-0.9125,30.33,0.00719316600307459,0.0257466442126299,0.0357425624457065,119.45
2009-01-23,-1.5557,30.9575,0.00807706714411117,0.0259937170597199,0.0361355318124337,119.65
2009-01-26,3.4469,30.6875,0.00824109694393936,0.0262230648180145,0.0367243446919808,122.2
2009-01-27,2.6557,29.8575,0.00799513936806617,0.0251044726709316,0.0353386663334574,121.9
2009-01-28,1.9435,29.7475,0.00896804782729348,0.026480237104891,0.0369149593313857,122.5
2009-01-29,-2.253,29.77,0.00951498940630821,0.0283730877196812,0.0380993704266442,121.5
2009-01-30,-0.1407,29.655,0.00943787069198249,0.0281934760057788,0.0381970794913813,118.9
2009-02-02,-3.5544,30.395,0.00888933708734936,0.0270252802358108,0.037118014673971,119.75
2009-02-03,0.6296,29.455,0.00960113144998517,0.0286184626356211,0.0383835049757073,119.25
2009-02-04,3.5685,29.085,0.00976135803238435,0.0291277863406538,0.0383891699743115,115.9
2009-02-05,-1.2056,28.5925,0.00960015566152603,0.0288985875430124,0.0381982598196964,119.2
2009-02-06,5.6201,26.6725,0.0099248927168838,0.0296838511939776,0.038981908104978,119.55
2009-02-09,1.3419,26.325,0.0100876631199134,0.0296016364867281,0.038687686377538,121.4
2009-02-10,-1.3987,25.7525,0.00889039524705005,0.0279244106325033,0.0373030383991901,116.85
2009-02-11,-2.0646,26.9725,0.00913031975867161,0.0273383659490744,0.0365245919064063,115.8
2009-02-12,-2.1896,28.4925,0.00905051317552944,0.0276207515049658,0.0367275967097688,112.15
2009-02-13,-0.0137,28.1275,0.00961594052585996,0.0286768897339558,0.0386873428778676,112.35
2009-02-16,-1.3439,28.6975,0.00961594052585996,0.0286768897339558,0.0386873428778676,112.35
2009-02-17,-1.6372,29.7275,0.00856978215999612,0.0262891423917074,0.0366112617234119,110.35
2009-02-18,-0.3866,29.57,0.0094578050587797,0.0273515755442782,0.0373033349829638,108.85
2009-02-19,0.6197,29.2625,0.00977731339502986,0.0283196058030064,0.03877873603047,109.7
2009-02-20,-3.4086,29.4825,0.00937741337821075,0.0276768798643003,0.037804406146338,108.9
2009-02-23,-0.3608,28.675,0.00929947880887779,0.0273317371309133,0.0375102367370071,110.85
2009-02-24,-2.6467,28.52,0.00970862083755637,0.0277433443933085,0.0373030911342384,111.2
2009-02-25,-0.0991,27.5725,0.0107065740550206,0.0290405038550563,0.0383870391569013,110.65
2009-02-26,1.0231,27.4925,0.0107799482033644,0.0296778049328013,0.038883329822784,110.7
2009-02-27,-3.0048,27.8475,0.00967750943136175,0.0298975306530345,0.039373039039144,109.45
2009-03-02,-0.3657,30.0075,0.00865237975889839,0.0284084139400243,0.0384908320062167,103.55
2009-03-03,-1.2991,29.7475,0.00873111048783467,0.0285564595917304,0.0387718401973858,104.1
2009-03-04,2.3208,29.75,0.00936526869419801,0.0295174000685904,0.0391700754573486,106.3
2009-03-05,-0.2009,29.805,0.00881184670917446,0.0279103770065729,0.0372152590290207,106.55
2009-03-06,1.4403,30.8025,0.00944805874638544,0.0285024050555521,0.0370211855327881,105.3
2009-03-09,-2.6582,31.7125,0.0095282666486981,0.028372141756566,0.0379026908601722,104.2
2009-03-10,2.8175,30.51,0.0102498551118582,0.0298068830380301,0.0389714395930326,103.85
2009-03-11,3.095,28.6975,0.0100917458754525,0.0288307150536667,0.0383884874176808,104.95
2009-03-12,0.2869,28.4775,0.010010965526908,0.0283247768685261,0.0378056821826889,108.45
2009-03-13,3.2527,28.1475,0.00953505857005468,0.0286858924389023,0.0380027978635107,108.3
2009-03-16,-0.148,27.7275,0.00993942206819065,0.0292966072470243,0.0388853912494218,108.85
2009-03-17,-1.7729,27.6675,0.0102638769438349,0.0298296823114146,0.0394627057412841,109.25
2009-03-18,-0.7329,27.66,0.00808579519925075,0.0251652917518057,0.0361338329455888,111.15
2009-03-19,6.4027,27.2575,0.00856741038801974,0.025847953076311,0.0360432725750649,114.2
2009-03-20,1.6853,26.8525,0.00864845840316042,0.0261645982940099,0.03633779444833,116.2
2009-03-23,3.2876,26.88,0.00889332146139809,0.0263353406541968,0.0366325773821335,117.5
2009-03-24,-1.7153,26.4,0.00905566994390568,0.0268159533109148,0.0360352636508942,116.75
2009-03-25,0.7209,26.0325,0.00951852540606577,0.0276433037859698,0.0372163679339038,116.7
2009-03-26,-0.7275,24.305,0.00904175425669034,0.027194519683406,0.0365338395709915,117.35
2009-03-27,-2.3331,25.6725,0.00904345991361231,0.0273736962490692,0.0362395534137335,115.85
2009-03-30,-3.4582,26.3425,0.00841637384092778,0.0269192216509548,0.0360436207209357,113
2009-03-31,2.4051,26.2275,0.0079443415734276,0.0264421593300219,0.0357387131763679,115.75
2009-04-01,1.9994,25.6025,0.0080220426395155,0.0263556056875546,0.0350572609639769,114.5
2009-04-02,3.3776,25.4725,0.00880684807573188,0.0274623818405117,0.035945497821666,116.8
2009-04-03,-0.9526,24.9575,0.00944259476587151,0.0286371902116294,0.0373182619528421,118.4
2009-04-06,-2.5982,24.7025,0.00936616816052964,0.0289940780899675,0.0378087537335623,117.5
2009-04-07,-1.2052,24.795,0.00904869649125003,0.028743449450616,0.0375051913207129,117.5
2009-04-08,-0.2678,24.315,0.00920897099669493,0.0283466703987278,0.0370192180955013,118.2
2009-04-09,2.7797,23.83,0.00945068967805202,0.0289851359996863,0.0381016340567685,119.3
2009-04-14,2.3004,23.4625,0.00840940484741581,0.027638959783026,0.036915519406471,115.4
2009-04-15,-0.4772,23.6325,0.00849013040737195,0.0274454742017428,0.0371161194071973,115.7
2009-04-16,-2.0897,23.5775,0.00896837204399531,0.0280949471790087,0.0377096096038391,113.75
2009-04-17,-0.6251,23.2675,0.00961730233513209,0.0292263546554818,0.0386901443191673,111.85
2009-04-20,-3.82,23.2925,0.00905460030786293,0.0281429629032939,0.0376119586424875,111.65
2009-04-21,-1.6955,23.665,0.00929855617420991,0.02874781014735,0.0381898954044597,112.25
2009-04-23,2.794,23.38,0.00921487595960226,0.0289724098279467,0.0385919777380326,117.75
2009-04-24,1.8837,23.285,0.00954487003980791,0.029672325944147,0.0394740721003227,119
2009-04-28,-2.2715,23.0375,0.00943890632746723,0.0298362411237702,0.0398567195635987,115.7
2009-04-29,1.0357,22.795,0.00951853299421847,0.0308237552045081,0.0402545061930733,116.05
2009-04-30,0.7993,22.7025,0.00896953213546988,0.0309358113952255,0.040552382827809,115
2009-05-04,3.7896,22.5725,0.00936517950747543,0.0312484326503963,0.0406511192562863,120.2
2009-05-05,-0.269,22.5125,0.00960412980718072,0.031329325779046,0.0406416739520434,123.65
2009-05-06,2.4954,22.7375,0.00960512583975112,0.0313536284092815,0.0407446203267568,123.95
2009-05-07,-1.3085,23.385,0.00992588511569914,0.0330527429176078,0.0421214604603916,123.65
2009-05-08,1.5979,23.3825,0.0097694829765507,0.0325770351187815,0.0420228848920959,125.7
2009-05-11,0.1292,23.3675,0.00889034840831386,0.031385736390429,0.0410445128460408,127.85
2009-05-12,0.4799,23.6875,0.00881076969107793,0.0314613408374359,0.0408389219960852,128.15
2009-05-13,-3.1093,23.3125,0.00865046160837191,0.0309413644079408,0.040156927513917,126.9
2009-05-14,0.7153,23.58,0.00841361092455783,0.0306355917549337,0.0399645332850709,127.95
2009-05-15,1.453,23.5925,0.00849121928359706,0.0310862953591736,0.0402603414140263,127.55
2009-05-18,1.2599,23.3375,0.00905361035840156,0.0320195663574881,0.0411428258426432,129.4
2009-05-19,2.087,23.3125,0.00881175306695718,0.0321530910140879,0.041426725396378,132.3
2009-05-20,1.2963,22.9275,0.00832581645060059,0.0316482043034652,0.0406483962253365,133.3
2009-05-21,-3.1344,22.9275,0.00857563194690556,0.0333505505900193,0.0422192505496487,135.8
2009-05-22,2.0728,21.975,0.00881478503197038,0.0341875306934578,0.0430994186046604,135
2009-05-25,-0.1358,22.86,0.00881478503197038,0.0341875306934578,0.0430994186046604,135
2009-05-26,0.1842,23.085,0.00913830111777389,0.0351289600902141,0.0436733591874357,136.45
2009-05-27,0.2459,22.885,0.00975540142963105,0.0370124649490952,0.0452408138589129,135.5
2009-05-28,-1.135,22.605,0.00960515975823176,0.0357848690172272,0.0446558978811048,136.8
2009-05-29,2.3148,23.215,0.00912843335844552,0.0342846606932742,0.0429019156545879,137.4
2009-06-01,3.6448,23.2875,0.00944081939496246,0.0363682631428789,0.0450542623808495,142.25
2009-06-02,0.5423,23.0825,0.00944189440356248,0.0357868585102064,0.0445558448843096,142
2009-06-03,-2.7826,23.1625,0.00904770413668417,0.0350757052624352,0.0438768793222118,138.35
2009-06-04,-1.0621,23.2325,0.00953126075700017,0.0367444467616721,0.0452496451195829,139.2
2009-06-05,1.4303,22.8525,0.0128775413298003,0.0379031208660165,0.0458361696456078,133.85
2009-06-08,-1.0682,23.4425,0.0139316811694628,0.0383398182577428,0.0460313223221043,130.05
2009-06-09,0.4444,23.1175,0.0129732455201431,0.0381710057661692,0.0459252579268015,131.15
2009-06-10,1.1298,22.5275,0.0134630252038568,0.0390553121462798,0.0469062006201331,130.3
2009-06-11,-1.1243,22.5275,0.0131421389234229,0.0381606764430624,0.0461296567421096,131.6
2009-06-12,-0.5861,22.5075,0.0125974275178789,0.0375470598399322,0.0457388245305235,129.55
2009-06-15,-1.4159,22.4575,0.0121989548407829,0.0367491829642558,0.0452499590155854,121.35
2009-06-17,-3.2062,22.2175,0.0115598422242434,0.0365314325300008,0.0441715368550716,118.45
2009-06-18,1.081,22.3725,0.0124541275548633,0.0378999710104431,0.045639836638652,120.45
2009-06-19,1.2102,22.2875,0.0119825895517771,0.0374401793242413,0.0448531335773709,116.7
2009-06-22,-2.1301,22.215,0.0112524732003415,0.0364497395983051,0.0439799087606133,117.7
2009-06-23,-0.4524,22.4,0.0109293577107465,0.0358641943927141,0.0430910684347019,116.15
2009-06-24,2.7836,21.96,0.0119286916387042,0.0365013090865442,0.0437797571860182,116.15
2009-06-25,-1.2539,21.255,0.0112141556234332,0.0350739164318402,0.0426101231202953,117.55
2009-06-26,0.6683,19.8675,0.0110586131547784,0.0350382974073188,0.0423163134046233,116.75
2009-06-29,-0.0569,20.0275,0.0109034009868792,0.0344467630859595,0.0424150243973504,117.85
2009-06-30,-1.3207,19.94,0.0110606527823483,0.0349982826562146,0.0425049239328914,117.3
2009-07-01,3.2773,19.9175,0.0103504323982314,0.0350424016153123,0.0427040140310688,116.4
2009-07-02,-2.6299,19.5125,0.009793652923672,0.0346293516114712,0.0423163733540209,115.05
2009-07-03,0.2749,19.375,0.009793652923672,0.0346293516114712,0.0423163733540209,115.05
2009-07-06,-2.786,19.665,0.00939005937666331,0.0347336056215024,0.0424165468208146,115.4
2009-07-07,1.1233,19.6075,0.00962801729557613,0.0342301272189411,0.0420163046532123,114
2009-07-08,0.6601,20.635,0.00906961217957226,0.0327975136763763,0.0408456087539904,113
2009-07-09,0.5915,20.42,0.00923327105430628,0.0337305418874085,0.0421215434122663,113.55
2009-07-10,0.8529,20.68,0.00898035575147109,0.032743891373485,0.0411428511036698,112.3
2009-07-13,0.7978,22.05,0.0089749636385365,0.033199539507129,0.0416323308412644,112.3
2009-07-14,2.2513,21.86,0.00937222484443545,0.0343869789687445,0.0429929837065356,112.9
2009-07-15,2.9077,21.61,0.0100917547293294,0.0357032288772677,0.0440731300176051,115.65
2009-07-16,-0.3665,21.5375,0.00977544652145241,0.0353595372376857,0.0437835025312359,113.5
2009-07-17,0.2209,21.08,0.00984717296607549,0.0360904801011746,0.044565474998412,116.25
2009-07-20,0.4734,20.835,0.00967953867530671,0.0357141081014404,0.0439798087601861,119.75
2009-07-21,0.9537,20.72,0.00919197839794303,0.0345045458022965,0.0429925316930197,119.95
2009-07-22,-1.2202,20.885,0.00935132492611002,0.0351183043180932,0.043681046762473,120.1
2009-07-23,1.3551,20.685,0.0100853450611255,0.0362105255691972,0.0449557598826566,124.55
2009-07-24,0.0175,20.56,0.00991381605355288,0.0362333288292418,0.0447611398434054,123.95
2009-07-27,-0.0813,20.55,0.010317514172352,0.0368219562296088,0.0454461671874102,124.45
2009-07-28,-0.7037,21.3,0.0107264775448084,0.0365009449475847,0.0448503299812673,122.8
2009-07-29,-0.7529,21.19,0.0115519139259259,0.0362377680466779,0.0443664138413462,122.85
2009-07-30,2.2507,21.1175,0.0116231980334991,0.0357389622339323,0.0438808224891069,124.95
2009-07-31,0.607,21.015,0.0110784368748946,0.0344838533945978,0.0424148928153834,127.85
2009-08-03,2.3519,20.945,0.0117983516043047,0.0359811517063403,0.0434913547329081,133.05
2009-08-04,0.1501,20.42,0.0119605081441501,0.0364888019370262,0.0438740440264971,133
2009-08-05,0.3291,20.725,0.0120430227416775,0.0370979710294306,0.0448551111341595,131.5
2009-08-06,0.6822,21.52,0.0119572737459399,0.037137945459475,0.0445666047440651,134.7
2009-08-07,0.097,21.82,0.0129294888739371,0.0381204285172146,0.0453485763814334,137.9
2009-08-11,-1.6443,21.5225,0.0116572921075439,0.0363237829318619,0.0434834535022676,136.9
2009-08-12,-0.2196,21.5275,0.0114992037628439,0.0368158259769275,0.0443674836863285,135.55
2009-08-13,1.7974,21.3475,0.0108579979605392,0.0356157615806499,0.043198460915079,132.75
2009-08-14,-0.8791,21.235,0.0104584703287615,0.0353587026328003,0.0428081892103371,128.95
2009-08-17,-2.9317,21.495,0.0100557473037561,0.0343612859391625,0.0421220128293978,125.45
2009-08-18,0.5482,21.225,0.0102170194336619,0.0347674598500522,0.0424068964801191,124.75
2009-08-19,0.1056,21.145,0.00981312133595649,0.0342081406802416,0.0418238477935745,125.35
2009-08-20,1.4532,20.47,0.00981530457505245,0.0340068168610169,0.0413386032213307,122.7
2009-08-21,1.1809,19.68,0.0108689026759693,0.0353200144318968,0.0427085567709998,123.7
2009-08-24,1.6453,19.1925,0.0101373562168023,0.0344309962081664,0.0417309805460803,121
2009-08-25,-0.3056,19.3775,0.0100559313338014,0.0340371808188695,0.0412335686691177,120.05
2009-08-26,-0.3564,19.3675,0.0104479309811453,0.0340237663044159,0.0410416864539171,123.6
2009-08-27,-0.5851,19.43,0.0103671137606095,0.0342220470240052,0.0414368743955469,120.15
2009-08-28,0.9489,19.295,0.0101321624396268,0.0341485609897252,0.0412412919879003,121.1
2009-08-31,-1.3048,19.23,0.00965978336583393,0.0336584011980568,0.0409475410463776,120.9
2009-09-01,-0.4847,19.0725,0.0090287972329655,0.0333209069700216,0.040934663801838,119.2
2009-09-02,-1.0066,19.395,0.00894915068799713,0.0327657342980651,0.0399603596809722,120.4
2009-09-03,0.3524,19.245,0.00910888081292857,0.0331487577699259,0.0404534474566825,119.8
2009-09-04,0.4027,19.2275,0.00926185722608206,0.0340715862323236,0.0416321127040169,122.85
2009-09-07,1.4619,19.125,0.00926185722608206,0.0340715862323236,0.0416321127040169,122.85
2009-09-08,0.9986,18.79,0.00933838131557535,0.0345026758539514,0.0419192788391979,123
2009-09-09,-0.7348,18.7475,0.0091771273605358,0.034399234195455,0.0421184651087133,123.7
2009-09-10,0.9526,19.5675,0.00878624837469618,0.033180928131246,0.0406546438438172,123.4
2009-09-11,0.8528,19.18,0.00901582666873107,0.0331791678075335,0.0405567572452867,125.3
2009-09-14,-1.3678,19.2025,0.00917207314740794,0.0338922291908225,0.0411443379181407,132.1
2009-09-15,0.2525,18.945,0.00933141471531292,0.0342262468758238,0.04162499008218,133.6
2009-09-16,1.5114,18.805,0.00981411704035979,0.0343786557206231,0.0417264905327472,133.2
2009-09-17,1.3385,19.0925,0.00933422123957983,0.0335391794852592,0.0409470792363837,135.05
2009-09-18,-0.6791,19.01,0.00989560793374454,0.0343217482892962,0.0415346120532908,134.8
2009-09-21,-1.7973,19.065,0.00981204539942282,0.0344732257766252,0.0415353405652638,135.65
2009-09-22,0.3928,18.905,0.00948769120067624,0.0341321011079238,0.0413303713208576,138.05
2009-09-23,-0.4359,18.37,0.00958224161573228,0.0338815121845887,0.041334408962459,136.4
2009-09-25,-1.9543,18.2725,0.00981675189168911,0.0328988635009719,0.0402616912700797,127.7
2009-09-28,0.2858,18.3275,0.00966078253798621,0.0325076454389295,0.0397720730982885,127.15
2009-09-29,-0.6408,18.3875,0.00989672847497726,0.0326196523664252,0.0397630939660894,125.5
2009-09-30,0.2177,18.37,0.00942399621439228,0.0327691570916038,0.0397681481778842,127.8
2009-10-01,0.2403,18.5425,0.00863705427005742,0.0315273069695614,0.0390853880592841,126.7
2009-10-02,-1.8571,18.84,0.00863088748549601,0.0319188980032839,0.0393798222085191,129.7
2009-10-05,0.6362,18.48,0.00870714831640115,0.0319243860190862,0.0393804832613648,129.45
2009-10-06,1.5238,18.27,0.00902282948968144,0.0322712987157386,0.0398572724162557,133.6
2009-10-07,1.228,18.2975,0.00854490889556377,0.0315564439721883,0.0391753125174203,134.25
2009-10-08,0.9402,18.3525,0.00878871117122059,0.0322023675744914,0.0400605683233296,137.9
2009-10-09,-0.7004,18.845,0.00957765120192967,0.0335059962293856,0.0415333931674671,135.65
2009-10-12,1.0956,18.565,0.00957765120192967,0.0335059962293856,0.0415333931674671,138.05
2009-10-13,0.2213,18.77,0.00901286962997299,0.0331653141681581,0.0409391838857249,138.45
2009-10-14,1.6773,18.77,0.00909151552813354,0.0338292327871605,0.0421162791075936,139.25
2009-10-15,0.6363,18.69,0.00941638320671133,0.0342558368359455,0.0424146607286674,137.75
2009-10-16,-0.7466,18.6675,0.00949196662947281,0.0338137684274182,0.0417302068168177,142.85
2009-10-19,1.7818,18.7,0.00957021377344165,0.033582328308505,0.0414365467390256,144.25
2009-10-20,0.169,18.5125,0.00916518520449178,0.0331122650463562,0.0409385611760964,141.8
2009-10-21,0.5213,18.9775,0.00948769268970643,0.0335567363075327,0.0415295853161655,144.3
2009-10-22,0.6642,19.32,0.00933067632690844,0.0338302868511297,0.0417298337612219,143.65
2009-10-23,0.218,19.235,0.00997600422182871,0.0345850657870593,0.0422196233511534,137.15
2009-10-26,0.4142,19.2125,0.0102200113541241,0.0352042397118064,0.0430023757693079,136.5
2009-10-27,-1.5706,19.66,0.00923884817800952,0.0341357656791367,0.0421127351394934,136.35
2009-10-28,-1.8865,20.03,0.00934436513026211,0.03384624554278,0.0417261990818522,134.6
2009-10-29,1.9896,20.0875,0.00973957972629064,0.0346576729490358,0.0426106766308388,136.75
2009-10-30,-0.9069,19.835,0.00887296130359051,0.0335318463424731,0.0414367491428647,135.5
2009-11-02,-0.913,20.14,0.00910637220190323,0.0338318472103338,0.0417308202421248,142.35
2009-11-03,-1.3667,20.755,0.00910545228248052,0.0343360354649029,0.0424068973241361,141.1
2009-11-04,0.7851,20.385,0.00894616341518057,0.0349161848121302,0.0430957892592909,140.75
2009-11-05,-0.0112,20.28,0.00871283326604244,0.0349143829540408,0.0430999773594721,142.1
2009-11-06,0.1661,19.91,0.00838663686870846,0.0346546758317965,0.0430024314381154,138.9
2009-11-09,1.6825,19.505,0.00846118965507051,0.0345247241755536,0.0429049009196241,140.05
2009-11-10,0.1037,19.325,0.00821726329977552,0.0344005010281381,0.0430855291994345,134.05
2009-11-11,1.1215,19.385,0.00821726329977552,0.0344005010281381,0.0430855291994345,132.7
2009-11-12,0.1283,19.75,0.00806464097714072,0.0341308832951512,0.0428019834451485,130.65
2009-11-13,0.0977,19.605,0.0080514045140579,0.033875098453472,0.0424156331964617,131.1
2009-11-16,1.7129,19.365,0.00764346670420854,0.0330435986575247,0.0413401570593714,136.35
2009-11-17,0.6214,19.5,0.00755983471447811,0.0329403550662033,0.041233705028479,135.75
2009-11-18,-0.2045,19.325,0.00739544046159377,0.0333447722668452,0.0416292558588606,138.05
2009-11-19,-0.557,19.44,0.00700145105663467,0.0330723348762669,0.0415350524706921,135.05
2009-11-20,-0.4653,19.655,0.00722454749297959,0.0333623669496033,0.0415357209281017,134.6
2009-11-23,1.998,19.435,0.00721505077683111,0.0331872757591476,0.0415349262188913,136.3
